,stock,W,L,Data_Type,Month_type,Min_vol,Test_perc,Win_Rate,Symbol,Options Vol,Imp Vol,WR_rank,TR_rank,Vol_rank,Total_score,EV
102,MOS,57,3,pos_change,m1,2.646952819125846,100%,0.95,MOS,9925.0,44.51%,0.9626623376623377,0.7564935064935064,0.8668831168831169,6.024350649350649,50.29210356339103
103,GPC,51,9,pos_change,m1,1.808318532282255,100%,0.85,0,0.0,0,0.42694805194805197,0.1331168831168831,0.3409090909090909,2.021103896103896,10.247138349599444
104,WDC,51,9,pos_change,m1,2.950071701275378,100%,0.85,WDC,3927.0,39.92%,0.42694805194805197,0.9025974025974026,0.775974025974026,4.7646103896103895,16.717072973893806
105,AMAT,52,8,pos_change,m1,3.126387448232062,100%,0.8666666666666667,AMAT,24851.0,41.52%,0.573051948051948,0.9318181818181818,0.9253246753246753,5.439935064935065,20.32151841350841
106,ODFL,52,8,pos_change,m1,3.2632403618707286,100%,0.8666666666666667,0,0.0,0,0.573051948051948,0.9448051948051948,0.3409090909090909,4.89448051948052,21.211062352159743
107,SHW,49,11,pos_change,m1,2.3404270622153653,100%,0.8166666666666667,0,0.0,0,0.21915584415584416,0.5616883116883117,0.3409090909090909,2.683441558441558,10.425538731686625
108,NOC,54,6,pos_change,m1,2.343353226061193,100%,0.9,NOC,2061.0,19.58%,0.7938311688311688,0.5681818181818182,0.6818181818181818,4.767857142857142,21.09017903455074
109,GL,50,8,pos_change,m1,2.1093336290066786,100%,0.8620689655172413,0,0.0,0,0.48863636363636365,0.36688311688311687,0.3409090909090909,2.9074675324675323,13.183335181291735
110,DRE,52,8,pos_change,m1,2.0490284315170366,100%,0.8666666666666667,0,0.0,0,0.573051948051948,0.3246753246753247,0.3409090909090909,3.034090909090909,13.318684804860741
111,NWL,54,6,pos_change,m1,2.448998739061901,100%,0.9,0,0.0,0,0.7938311688311688,0.6298701298701299,0.3409090909090909,4.612012987012987,22.040988651557118
112,DHR,46,14,pos_change,m1,2.1720952791869794,100%,0.7666666666666667,0,0.0,0,0.06655844155844155,0.4318181818181818,0.3409090909090909,1.836038961038961,7.13688448875722
113,WMT,51,9,pos_change,m1,1.7381235277938214,100%,0.85,WMT,23652.0,23.68%,0.42694805194805197,0.09740259740259741,0.922077922077922,2.49512987012987,9.84936665749832
114,VZ,45,12,pos_change,m1,1.5423849822762143,100%,0.7894736842105263,VZ,18055.0,14.61%,0.12175324675324675,0.022727272727272728,0.9025974025974026,1.3360389610389611,5.783943683535805
115,CINF,52,8,pos_change,m1,1.7568099786278035,100%,0.8666666666666667,0,0.0,0,0.573051948051948,0.1038961038961039,0.3409090909090909,2.3717532467532467,11.419264861080727
116,XLNX,45,15,pos_change,m1,2.7581481976203475,100%,0.75,0,0.0,0,0.02922077922077922,0.7987012987012987,0.3409090909090909,2.8246753246753245,8.274444592861043
117,NUE,50,8,pos_change,m1,2.6317333930817846,100%,0.8620689655172413,NUE,8511.0,36.08%,0.48863636363636365,0.75,0.8441558441558441,4.5600649350649345,16.448333706761147
118,MTB,56,1,pos_change,m1,1.856780995950102,100%,0.9824561403508771,0,0.0,0,0.9967532467532467,0.16558441558441558,0.3409090909090909,3.8279220779220777,103.97973577320539
119,FMC,54,6,pos_change,m1,2.351489843569508,100%,0.9,0,0.0,0,0.7938311688311688,0.5714285714285714,0.3409090909090909,4.436688311688312,21.163408592125577
120,WM,46,14,pos_change,m1,1.7371830370646952,100%,0.7666666666666667,0,0.0,0,0.06655844155844155,0.09415584415584416,0.3409090909090909,0.823051948051948,5.707887121784001
121,IPG,58,2,pos_change,m1,2.4896962761546826,100%,0.9666666666666667,0,0.0,0,0.9918831168831169,0.672077922077922,0.3409090909090909,5.332792207792207,72.20119200848582
122,KEY,55,5,pos_change,m1,2.2019137228518884,100%,0.9166666666666666,0,0.0,0,0.8701298701298701,0.45454545454545453,0.3409090909090909,4.314935064935065,24.221050951370756
123,LUMN,53,2,pos_change,m1,2.128243762970378,100%,0.9636363636363636,LUMN,18954.0,35.17%,0.9756493506493507,0.38961038961038963,0.9090909090909091,5.00487012987013,56.39845971871499
124,LHX,48,8,pos_change,m1,2.0943942998620466,100%,0.8571428571428571,0,0.0,0,0.4707792207792208,0.35064935064935066,0.3409090909090909,2.8051948051948052,12.566365799172274
125,REG,52,7,pos_change,m1,1.7903875635344149,100%,0.8813559322033898,0,0.0,0,0.6525974025974026,0.12012987012987013,0.3409090909090909,2.659090909090909,13.300021900541365
126,ABT,50,10,pos_change,m1,1.93980192509424,100%,0.8333333333333334,ABT,3276.0,19.88%,0.3198051948051948,0.22077922077922077,0.7467532467532467,2.3685064935064934,9.699009625471202
127,CMA,55,4,pos_change,m1,2.3000526939125554,100%,0.9322033898305084,0,0.0,0,0.9123376623376623,0.5324675324675324,0.3409090909090909,4.675324675324675,31.62572454129762
128,CMS,51,6,pos_change,m1,1.7599022213955131,100%,0.8947368421052632,0,0.0,0,0.7288961038961039,0.10714285714285714,0.3409090909090909,2.849025974025974,14.959168881861862
129,HON,42,15,pos_change,m1,2.0705689819531266,100%,0.7368421052631579,HON,2112.0,18.87%,0.016233766233766232,0.3409090909090909,0.6883116883116883,1.7597402597402598,5.797593149468754
130,CLX,50,8,pos_change,m1,1.8488417953249177,100%,0.8620689655172413,CLX,2260.0,20.79%,0.48863636363636365,0.1590909090909091,0.711038961038961,2.654220779220779,11.55526122078073
131,CVS,49,11,pos_change,m1,2.189812492663382,100%,0.8166666666666667,CVS,36422.0,20.10%,0.21915584415584416,0.4383116883116883,0.9512987012987013,2.9237012987012987,9.75461928550052
132,MLM,51,7,pos_change,m1,2.634598840450048,100%,0.8793103448275862,0,0.0,0,0.637987012987013,0.7532467532467533,0.3409090909090909,4.5146103896103895,19.194934408993202
133,NI,52,6,pos_change,m1,1.8630354419619655,100%,0.896551724137931,0,0.0,0,0.7402597402597403,0.16883116883116883,0.3409090909090909,3.0681818181818183,16.14630716367037
134,SPG,53,7,pos_change,m1,2.132400696934759,100%,0.8833333333333333,SPG,2314.0,36.09%,0.6883116883116883,0.39285714285714285,0.7207792207792207,3.9642857142857144,16.145319562506028
135,SNPS,53,7,pos_change,m1,2.506972901098671,100%,0.8833333333333333,0,0.0,0,0.6883116883116883,0.6883116883116883,0.3409090909090909,4.470779220779221,18.981366251175647
136,KR,52,8,pos_change,m1,2.296399658804633,100%,0.8666666666666667,KR,26424.0,22.19%,0.573051948051948,0.5227272727272727,0.935064935064935,4.222402597402597,14.92659778223012
137,VMC,57,3,pos_change,m1,2.360272459831454,100%,0.95,0,0.0,0,0.9626623376623377,0.5876623376623377,0.3409090909090909,4.991883116883117,44.84517673679758
138,STE,46,14,pos_change,m1,2.3759242254794897,100%,0.7666666666666667,0,0.0,0,0.06655844155844155,0.5974025974025974,0.3409090909090909,2.332792207792208,7.806608169432611
139,NSC,49,8,pos_change,m1,2.360123071382038,100%,0.8596491228070176,0,0.0,0,0.474025974025974,0.5844155844155844,0.3409090909090909,3.516233766233766,14.455753812214985
140,BWA,55,4,pos_change,m1,2.2713192776823354,100%,0.9322033898305084,0,0.0,0,0.9123376623376623,0.5064935064935064,0.3409090909090909,4.5974025974025965,31.230640068132093
141,AAPL,50,9,pos_change,m1,2.8228214124010163,100%,0.847457627118644,AAPL,749776.0,24.74%,0.375,0.8441558441558441,1.0,4.657467532467532,15.68234118000564
142,SIVB,54,4,pos_change,m1,2.8218255453914662,100%,0.9310344827586207,0,0.0,0,0.9042207792207793,0.8409090909090909,0.3409090909090909,5.576298701298701,38.094644862784776
143,PEAK,47,13,pos_change,m1,1.8553510100908241,100%,0.7833333333333333,0,0.0,0,0.1038961038961039,0.16233766233766234,0.3409090909090909,1.1396103896103895,6.707807498020672
144,ITW,53,7,pos_change,m1,2.1139282356956426,100%,0.8833333333333333,0,0.0,0,0.6883116883116883,0.37337662337662336,0.3409090909090909,3.525974025974026,16.005456641695574
145,SPGI,46,14,pos_change,m1,2.2239906843666395,100%,0.7666666666666667,0,0.0,0,0.06655844155844155,0.4772727272727273,0.3409090909090909,1.9724025974025974,7.3073979629189605
146,DUK,50,10,pos_change,m1,1.5480177834199929,100%,0.8333333333333334,0,0.0,0,0.3198051948051948,0.025974025974025976,0.3409090909090909,1.3782467532467533,7.740088917099966
147,LEN,48,11,pos_change,m1,3.0036451304895153,100%,0.8135593220338984,0,0.0,0,0.18019480519480519,0.9090909090909091,0.3409090909090909,3.608766233766233,13.106815114863345
148,SO,54,6,pos_change,m1,1.5393191832051996,100%,0.9,0,0.0,0,0.7938311688311688,0.016233766233766232,0.3409090909090909,2.771103896103896,13.8538726488468
149,SJM,55,5,pos_change,m1,1.5232936874281569,100%,0.9166666666666666,0,0.0,0,0.8701298701298701,0.012987012987012988,0.3409090909090909,2.99025974025974,16.756230561709717
150,ROST,51,9,pos_change,m1,2.85123365687611,100%,0.85,0,0.0,0,0.42694805194805197,0.8668831168831169,0.3409090909090909,4.222402597402597,16.156990722297955
151,BBY,49,11,pos_change,m1,3.254100354613038,100%,0.8166666666666667,BBY,4294.0,37.19%,0.21915584415584416,0.9415584415584416,0.7857142857142857,4.267857142857143,14.495537943276258
152,FAST,52,8,pos_change,m1,2.5940118490187802,100%,0.8666666666666667,0,0.0,0,0.573051948051948,0.724025974025974,0.3409090909090909,4.232142857142858,16.861077018622076
153,APA,55,5,pos_change,m1,2.770935030095988,100%,0.9166666666666666,APA,11294.0,61.72%,0.8701298701298701,0.801948051948052,0.8766233766233766,5.892857142857142,30.480285331055853
154,AXP,50,7,pos_change,m1,1.9748745871974003,100%,0.8771929824561403,AXP,6338.0,23.85%,0.6298701298701299,0.262987012987013,0.8214285714285714,3.5,14.106247051409996
155,OXY,47,10,pos_change,m1,2.312780019655311,100%,0.8245614035087719,OXY,17186.0,57.58%,0.2532467532467532,0.538961038961039,0.8961038961038961,3.2727272727272725,10.870066092379963
156,MU,52,5,pos_change,m1,4.3465500934516665,100%,0.9122807017543859,MU,26937.0,37.45%,0.8295454545454546,0.9967532467532467,0.9383116883116883,6.417207792207792,45.204120971897304
157,BAX,47,13,pos_change,m1,2.1176381207032002,100%,0.7833333333333333,0,0.0,0,0.1038961038961039,0.37987012987012986,0.3409090909090909,1.7922077922077921,7.656076282542339
158,GPS,54,5,pos_change,m1,2.7803971375408176,100%,0.9152542372881356,GPS,4542.0,55.55%,0.8409090909090909,0.8084415584415584,0.788961038961039,5.737012987012987,30.02828908544083
159,EMR,56,3,pos_change,m1,2.1912598360829896,100%,0.9491525423728814,0,0.0,0,0.9464285714285714,0.44155844155844154,0.3409090909090909,4.50487012987013,40.90351694021582
160,ED,54,6,pos_change,m1,1.5741205593629881,100%,0.9,0,0.0,0,0.7938311688311688,0.03571428571428571,0.3409090909090909,2.8295454545454546,14.167085034266897
161,JCI,56,4,pos_change,m1,2.1381430731623845,100%,0.9333333333333333,0,0.0,0,0.9285714285714286,0.4025974025974026,0.3409090909090909,4.334415584415584,29.934003024273387
162,LB,50,10,pos_change,m1,2.857637581422235,100%,0.8333333333333334,0,0.0,0,0.3198051948051948,0.8733766233766234,0.3409090909090909,3.920454545454545,14.288187907111176
163,LIN,50,8,pos_change,m1,1.9937460273036138,100%,0.8620689655172413,0,0.0,0,0.48863636363636365,0.2727272727272727,0.3409090909090909,2.625,12.46091267064758
164,EMN,57,2,pos_change,m1,2.298532161411806,100%,0.9661016949152542,0,0.0,0,0.9853896103896104,0.525974025974026,0.3409090909090909,4.875,65.50816660023644
165,TRMB,48,11,pos_change,m1,2.783982952063885,100%,0.8135593220338984,0,0.0,0,0.18019480519480519,0.8116883116883117,0.3409090909090909,3.316558441558441,12.148289245369684
166,RJF,49,11,pos_change,m1,2.772591843915664,100%,0.8166666666666667,0,0.0,0,0.21915584415584416,0.8051948051948052,0.3409090909090909,3.4139610389610393,12.350636395624319
167,SWK,50,10,pos_change,m1,2.4799797593942206,100%,0.8333333333333334,0,0.0,0,0.3198051948051948,0.6655844155844156,0.3409090909090909,3.2970779220779223,12.399898796971106
168,WHR,50,10,pos_change,m1,2.428505304455499,100%,0.8333333333333334,0,0.0,0,0.3198051948051948,0.6201298701298701,0.3409090909090909,3.1607142857142856,12.142526522277498
169,ALL,50,10,pos_change,m1,2.060561368815675,100%,0.8333333333333334,ALL,3130.0,18.40%,0.3198051948051948,0.33116883116883117,0.7402597402597403,2.6931818181818183,10.302806844078379
170,ALB,54,6,pos_change,m1,2.889501609121322,100%,0.9,ALB,3519.0,42.09%,0.7938311688311688,0.8863636363636364,0.7564935064935064,5.797077922077922,26.0055144820919
171,CPRT,48,7,pos_change,m1,2.626241658776977,100%,0.8727272727272727,0,0.0,0,0.625,0.7435064935064936,0.3409090909090909,4.446428571428572,18.00851423161355
172,BMY,54,6,pos_change,m1,1.95018511113023,100%,0.9,BMY,7794.0,17.90%,0.7938311688311688,0.237012987012987,0.8311688311688312,3.9237012987012987,17.551666000172073
173,FITB,55,5,pos_change,m1,2.1985498471130436,100%,0.9166666666666666,0,0.0,0,0.8701298701298701,0.4448051948051948,0.3409090909090909,4.285714285714286,24.184048318243466
174,CL,46,10,pos_change,m1,1.7170423800773822,100%,0.8214285714285714,CL,2427.0,16.42%,0.25,0.08116883116883117,0.724025974025974,1.7175324675324675,7.898394948355956
175,ATVI,49,11,pos_change,m1,3.609120348341179,100%,0.8166666666666667,ATVI,22489.0,25.53%,0.21915584415584416,0.974025974025974,0.9188311688311688,4.498376623376624,16.076990642610703
176,CB,51,9,pos_change,m1,1.9798234178703016,100%,0.85,0,0.0,0,0.42694805194805197,0.2662337662337662,0.3409090909090909,2.4204545454545454,11.218999367931707
177,SNA,53,7,pos_change,m1,2.143051079011319,100%,0.8833333333333333,0,0.0,0,0.6883116883116883,0.4090909090909091,0.3409090909090909,3.633116883116883,16.225958169657126
178,MRK,50,10,pos_change,m1,1.8745579887448522,100%,0.8333333333333334,MRK,11671.0,18.80%,0.3198051948051948,0.17532467532467533,0.8831168831168831,2.3685064935064934,9.372789943724264
179,HPQ,48,7,pos_change,m1,3.285436394466528,100%,0.8727272727272727,0,0.0,0,0.625,0.948051948051948,0.3409090909090909,5.060064935064935,22.52870670491333
180,PNC,53,7,pos_change,m1,2.0238327098383055,100%,0.8833333333333333,0,0.0,0,0.6883116883116883,0.30194805194805197,0.3409090909090909,3.311688311688312,15.32330480306145
181,LNC,55,5,pos_change,m1,2.711203626571729,100%,0.9166666666666666,0,0.0,0,0.8701298701298701,0.788961038961039,0.3409090909090909,5.318181818181818,29.823239892289003
182,KO,51,9,pos_change,m1,1.5731682854691795,100%,0.85,KO,11653.0,14.46%,0.42694805194805197,0.032467532467532464,0.8798701298701299,2.258116883116883,8.914620284325348
183,TXN,48,12,pos_change,m1,2.555814782008534,100%,0.8,TXN,7218.0,25.08%,0.14772727272727273,0.711038961038961,0.8246753246753247,3.400974025974026,10.223259128034138
184,F,55,5,pos_change,m1,2.3773901278833685,100%,0.9166666666666666,F,82656.0,38.66%,0.8701298701298701,0.6006493506493507,0.9837662337662337,5.396103896103897,26.15129140671704
185,MCO,51,8,pos_change,m1,2.5009717889454564,100%,0.864406779661017,0,0.0,0,0.512987012987013,0.6818181818181818,0.3409090909090909,3.925324675324675,15.943695154527287
186,SBUX,49,11,pos_change,m1,2.3417876885517157,100%,0.8166666666666667,SBUX,7506.0,20.71%,0.21915584415584416,0.564935064935065,0.827922077922078,3.1801948051948052,10.431599703548551
187,TRV,48,11,pos_change,m1,1.7984592771264847,100%,0.8135593220338984,0,0.0,0,0.18019480519480519,0.1266233766233766,0.3409090909090909,1.2613636363636362,7.847822300188299
188,SWKS,46,14,pos_change,m1,4.121994194678351,100%,0.7666666666666667,SWKS,5821.0,31.58%,0.06655844155844155,0.9935064935064936,0.8084415584415584,3.9886363636363638,13.543695211086014
189,RF,56,3,pos_change,m1,2.3200784882400454,100%,0.9491525423728814,0,0.0,0,0.9464285714285714,0.5487012987012987,0.3409090909090909,4.826298701298701,43.30813178048086
190,AMD,54,6,pos_change,m1,4.056674470910135,100%,0.9,AMD,182844.0,35.35%,0.7938311688311688,0.987012987012987,0.9967532467532467,6.339285714285715,36.510070238191226
191,IT,44,14,pos_change,m1,2.5129780057526947,100%,0.7586206896551724,0,0.0,0,0.040584415584415584,0.6915584415584416,0.3409090909090909,2.5373376623376624,7.897930875222753
192,OMC,54,6,pos_change,m1,2.0502734854591202,100%,0.9,0,0.0,0,0.7938311688311688,0.32792207792207795,0.3409090909090909,3.7061688311688314,18.452461369132088
193,TSCO,46,12,pos_change,m1,2.542082280940761,100%,0.7931034482758621,0,0.0,0,0.1266233766233766,0.7012987012987013,0.3409090909090909,2.8246753246753245,9.744648743606252
194,UNP,52,6,pos_change,m1,2.1990750628823172,100%,0.896551724137931,UNP,2217.0,20.50%,0.7402597402597403,0.44805194805194803,0.7045454545454546,4.26948051948052,19.058650544980086
195,ADP,52,8,pos_change,m1,1.8761637244290092,100%,0.8666666666666667,0,0.0,0,0.573051948051948,0.17857142857142858,0.3409090909090909,2.5957792207792205,12.195064208788564
196,VFC,50,10,pos_change,m1,2.351678536051028,100%,0.8333333333333334,VFC,3622.0,31.15%,0.3198051948051948,0.5746753246753247,0.7597402597402597,3.4431818181818183,11.758392680255144
197,K,51,9,pos_change,m1,1.669406108519528,100%,0.85,K,17379.0,20.82%,0.42694805194805197,0.06818181818181818,0.8993506493506493,2.38474025974026,9.459967948277322
198,CSX,53,7,pos_change,m1,2.708945028615487,100%,0.8833333333333333,0,0.0,0,0.6883116883116883,0.7857142857142857,0.3409090909090909,4.762987012987013,20.51058378808868
199,PNR,50,8,pos_change,m1,2.2362695996620188,100%,0.8620689655172413,0,0.0,0,0.48863636363636365,0.487012987012987,0.3409090909090909,3.267857142857143,13.976684997887611
200,AON,57,3,pos_change,m1,2.2165830626863046,100%,0.95,0,0.0,0,0.9626623376623377,0.4675324675324675,0.3409090909090909,4.6314935064935066,42.11507819103975
201,TROW,52,7,pos_change,m1,2.41031055687549,100%,0.8813559322033898,0,0.0,0,0.6525974025974026,0.6071428571428571,0.3409090909090909,4.12012987012987,17.905164136789352
202,EQR,51,6,pos_change,m1,1.9461168492138952,100%,0.8947368421052632,0,0.0,0,0.7288961038961039,0.2305194805194805,0.3409090909090909,3.219155844155844,16.54199321831811
203,CHD,52,8,pos_change,m1,2.0002405936633627,100%,0.8666666666666667,0,0.0,0,0.573051948051948,0.2792207792207792,0.3409090909090909,2.8977272727272725,13.001563858811862
