,stock,W,L,Data_Type,Month_type,Min_vol,Test_perc,Win_Rate,Symbol,Options Vol,Imp Vol,WR_rank,TR_rank,Vol_rank,Total_score,EV
204,LOW,50,10,pos_change,m1,2.4167632790952145,100%,0.8333333333333334,LOW,10571.0,29.62%,0.3198051948051948,0.6136363636363636,0.8701298701298701,3.670454545454545,12.083816395476076
205,PBCT,54,6,pos_change,m1,1.9454705552398306,100%,0.9,0,0.0,0,0.7938311688311688,0.22402597402597402,0.3409090909090909,3.3944805194805197,17.50923499715848
206,OKE,55,5,pos_change,m1,2.213619910492038,100%,0.9166666666666666,0,0.0,0,0.8701298701298701,0.4642857142857143,0.3409090909090909,4.344155844155844,24.349819015412407
207,^IXIC,54,6,pos_change,m1,1.6689919675901947,100%,0.9,0,0.0,0,0.7938311688311688,0.06493506493506493,0.3409090909090909,2.917207792207792,15.020927708311756
208,NEE,52,5,pos_change,m1,1.8166256044519478,100%,0.9122807017543859,NEE,6243.0,21.65%,0.8295454545454546,0.13636363636363635,0.8181818181818182,3.7159090909090913,18.892906286300246
209,PPG,51,9,pos_change,m1,1.9514152572535166,100%,0.85,0,0.0,0,0.42694805194805197,0.2435064935064935,0.3409090909090909,2.3522727272727275,11.05801979110326
210,TFX,55,5,pos_change,m1,2.2673879825082324,100%,0.9166666666666666,0,0.0,0,0.8701298701298701,0.5,0.3409090909090909,4.451298701298701,24.941267807590545
211,BKR,49,10,pos_change,m1,3.070830370317924,100%,0.8305084745762712,BKR,2957.0,41.13%,0.27435064935064934,0.9285714285714286,0.7305194805194806,4.339285714285714,15.047068814557827
212,JBHT,45,11,pos_change,m1,2.8244870860048685,100%,0.8035714285714286,0,0.0,0,0.16233766233766234,0.8506493506493507,0.3409090909090909,3.3798701298701297,11.554719897292648
213,ABMD,46,11,pos_change,m1,4.053884092034725,100%,0.8070175438596491,0,0.0,0,0.16558441558441558,0.9837662337662337,0.3409090909090909,3.788961038961039,16.952606203054298
214,AJG,54,4,pos_change,m1,1.8864541452560806,100%,0.9310344827586207,0,0.0,0,0.9042207792207793,0.18506493506493507,0.3409090909090909,3.608766233766234,25.46713096095708
215,EOG,55,5,pos_change,m1,3.156844210280083,100%,0.9166666666666666,0,0.0,0,0.8701298701298701,0.935064935064935,0.3409090909090909,5.7564935064935066,34.72528631308089
216,PKI,46,14,pos_change,m1,2.49670660392846,100%,0.7666666666666667,0,0.0,0,0.06655844155844155,0.6785714285714286,0.3409090909090909,2.5762987012987013,8.203464555764944
217,INTC,47,13,pos_change,m1,2.454123468118108,100%,0.7833333333333333,INTC,51395.0,25.19%,0.1038961038961039,0.6363636363636364,0.9642857142857143,3.1850649350649354,8.872600230888544
218,CNP,48,12,pos_change,m1,2.0953546026866525,100%,0.8,0,0.0,0,0.14772727272727273,0.3538961038961039,0.3409090909090909,1.8457792207792205,8.381418410746612
219,ROP,53,5,pos_change,m1,2.0424238275724087,100%,0.9137931034482759,0,0.0,0,0.836038961038961,0.3181818181818182,0.3409090909090909,3.8035714285714284,21.649692572267544
220,ROL,54,6,pos_change,m1,2.354325623477957,100%,0.9,0,0.0,0,0.7938311688311688,0.577922077922078,0.3409090909090909,4.4561688311688314,21.18893061130162
221,IBM,49,10,pos_change,m1,1.651409808100797,100%,0.8305084745762712,IBM,38068.0,18.52%,0.27435064935064934,0.045454545454545456,0.9545454545454546,1.9139610389610389,8.091908059693907
222,NTRS,53,7,pos_change,m1,2.1622032720670865,100%,0.8833333333333333,0,0.0,0,0.6883116883116883,0.42857142857142855,0.3409090909090909,3.6915584415584415,16.37096763136508
223,MGM,50,8,pos_change,m1,2.8383743895303417,100%,0.8620689655172413,MGM,8606.0,41.10%,0.48863636363636365,0.8571428571428571,0.8474025974025974,4.884740259740259,17.73983993456463
224,COG,51,9,pos_change,m1,3.065023828499436,100%,0.85,0,0.0,0,0.42694805194805197,0.9253246753246753,0.3409090909090909,4.3977272727272725,17.368468361496802
225,CDNS,45,15,pos_change,m1,2.877545743812846,100%,0.75,0,0.0,0,0.02922077922077922,0.8798701298701299,0.3409090909090909,3.068181818181818,8.632637231438538
226,DXC,51,9,pos_change,m1,2.4168130675935147,100%,0.85,0,0.0,0,0.42694805194805197,0.6168831168831169,0.3409090909090909,3.4724025974025974,13.695274049696582
227,CTAS,45,12,pos_change,m1,2.268240534599201,100%,0.7894736842105263,0,0.0,0,0.12175324675324675,0.5032467532467533,0.3409090909090909,2.215909090909091,8.505902004747004
228,DVN,57,3,pos_change,m1,2.2721760463629885,100%,0.95,DVN,8198.0,47.83%,0.9626623376623377,0.5097402597402597,0.8376623376623377,5.25487012987013,43.17134488089675
229,MHK,48,12,pos_change,m1,2.340295215497324,100%,0.8,0,0.0,0,0.14772727272727273,0.5584415584415584,0.3409090909090909,2.4594155844155843,9.3611808619893
230,CI,51,9,pos_change,m1,2.9958913081550134,100%,0.85,0,0.0,0,0.42694805194805197,0.9058441558441559,0.3409090909090909,4.339285714285714,16.976717412878408
231,C,50,9,pos_change,m1,2.3389690962768115,100%,0.847457627118644,C,40067.0,26.82%,0.375,0.551948051948052,0.961038961038961,3.741883116883117,12.994272757093393
232,PGR,50,9,pos_change,m1,1.871589176505447,100%,0.847457627118644,0,0.0,0,0.375,0.17207792207792208,0.3409090909090909,1.9821428571428572,10.397717647252481
233,LNT,51,9,pos_change,m1,1.9371947517248131,100%,0.85,0,0.0,0,0.42694805194805197,0.21428571428571427,0.3409090909090909,2.2646103896103895,10.977436926440605
234,RHI,48,11,pos_change,m1,2.627001334848188,100%,0.8135593220338984,0,0.0,0,0.18019480519480519,0.7467532467532467,0.3409090909090909,3.1217532467532463,11.463278552064825
235,DOV,52,8,pos_change,m1,2.154450050310084,100%,0.8666666666666667,0,0.0,0,0.573051948051948,0.42207792207792205,0.3409090909090909,3.3262987012987013,14.00392532701555
236,ADSK,48,11,pos_change,m1,3.3045385485231424,100%,0.8135593220338984,ADSK,3005.0,38.59%,0.18019480519480519,0.9545454545454546,0.7337662337662337,4.137987012987013,14.419804575373718
237,GILD,44,16,pos_change,m1,2.854185899622939,100%,0.7333333333333333,GILD,3645.0,26.08%,0.00974025974025974,0.8701298701298701,0.762987012987013,3.4025974025974026,7.849011223963081
238,HAS,52,8,pos_change,m1,2.3561937372634643,100%,0.8666666666666667,0,0.0,0,0.573051948051948,0.5811688311688312,0.3409090909090909,3.803571428571429,15.315259292212524
239,HRL,49,11,pos_change,m1,2.1082022063657857,100%,0.8166666666666667,0,0.0,0,0.21915584415584416,0.36363636363636365,0.3409090909090909,2.0892857142857144,9.391082555629408
240,AES,50,9,pos_change,m1,2.6545090286316286,100%,0.847457627118644,0,0.0,0,0.375,0.762987012987013,0.3409090909090909,3.7548701298701297,14.74727238128682
241,AVB,52,7,pos_change,m1,1.6555346048259425,100%,0.8813559322033898,0,0.0,0,0.6525974025974026,0.05194805194805195,0.3409090909090909,2.4545454545454546,12.298257064421286
242,DD,51,9,pos_change,m1,2.284104394504481,100%,0.85,DD,2311.0,23.53%,0.42694805194805197,0.5162337662337663,0.7175324675324676,3.5470779220779223,12.943258235525391
243,COO,49,11,pos_change,m1,2.547705644373173,100%,0.8166666666666667,0,0.0,0,0.21915584415584416,0.7045454545454546,0.3409090909090909,3.112012987012987,11.348870597662314
244,RTX,49,11,pos_change,m1,1.9302626556944298,100%,0.8166666666666667,RTX,4289.0,21.52%,0.21915584415584416,0.21103896103896103,0.7824675324675324,2.073051948051948,8.59844273900246
245,FISV,47,13,pos_change,m1,2.0192253481141265,100%,0.7833333333333333,FISV,3719.0,21.62%,0.1038961038961039,0.2987012987012987,0.7662337662337663,1.9740259740259742,7.300276258566457
246,ES,51,7,pos_change,m1,1.8981585845236368,100%,0.8793103448275862,0,0.0,0,0.637987012987013,0.18831168831168832,0.3409090909090909,2.8198051948051948,13.829441115815067
247,KMB,51,9,pos_change,m1,1.6710675025149409,100%,0.85,KMB,2271.0,18.29%,0.42694805194805197,0.07142857142857142,0.7142857142857143,2.2094155844155843,9.46938251425133
248,WMB,51,8,pos_change,m1,2.624076344764893,100%,0.864406779661017,0,0.0,0,0.512987012987013,0.7402597402597403,0.3409090909090909,4.100649350649351,16.7284866978762
249,IDXX,50,6,pos_change,m1,2.3194083631816467,100%,0.8928571428571429,0,0.0,0,0.7191558441558441,0.5454545454545454,0.3409090909090909,4.134740259740259,19.32840302651373
250,VTRS,53,2,pos_change,m1,2.5727619980002285,100%,0.9636363636363636,VTRS,5111.0,48.61%,0.9756493506493507,0.7175324675324676,0.801948051948052,5.881493506493507,68.17819294700604
251,EA,44,11,pos_change,m1,3.6222515416277066,100%,0.8,EA,4261.0,30.41%,0.14772727272727273,0.9772727272727273,0.7792207792207793,4.154220779220779,14.48900616651083
252,APD,50,8,pos_change,m1,2.102431404197605,100%,0.8620689655172413,0,0.0,0,0.48863636363636365,0.35714285714285715,0.3409090909090909,2.878246753246753,13.140196276235026
253,TT,50,10,pos_change,m1,2.6076887877762727,100%,0.8333333333333334,0,0.0,0,0.3198051948051948,0.7305194805194806,0.3409090909090909,3.491883116883117,13.038443938881366
254,GE,53,6,pos_change,m1,1.7923445791532842,100%,0.8983050847457628,GE,28252.0,31.27%,0.7548701298701299,0.12337662337662338,0.9448051948051948,3.5795454545454546,15.832377115854017
255,DHI,50,10,pos_change,m1,3.472193779907491,100%,0.8333333333333334,0,0.0,0,0.3198051948051948,0.9675324675324676,0.3409090909090909,4.202922077922078,17.36096889953746
256,SYK,56,4,pos_change,m1,2.1336624399478903,100%,0.9333333333333333,0,0.0,0,0.9285714285714286,0.3961038961038961,0.3409090909090909,4.314935064935065,29.87127415927047
257,SYY,52,8,pos_change,m1,1.7231911661334158,100%,0.8666666666666667,0,0.0,0,0.573051948051948,0.09090909090909091,0.3409090909090909,2.332792207792208,11.200742579867207
258,LRCX,48,12,pos_change,m1,3.7337318992687223,100%,0.8,0,0.0,0,0.14772727272727273,0.9805194805194806,0.3409090909090909,3.725649350649351,14.934927597074893
259,USB,53,6,pos_change,m1,2.0861654129936777,100%,0.8983050847457628,USB,2169.0,23.78%,0.7548701298701299,0.3474025974025974,0.698051948051948,4.004870129870129,18.427794481444163
260,NEM,54,6,pos_change,m1,2.6849753807028467,100%,0.9,NEM,20728.0,29.58%,0.7938311688311688,0.7727272727272727,0.9123376623376623,5.612012987012987,24.164778426325626
261,NVR,54,6,pos_change,m1,2.537706571581452,100%,0.9,0,0.0,0,0.7938311688311688,0.698051948051948,0.3409090909090909,4.816558441558441,22.839359144233075
262,KLAC,49,11,pos_change,m1,3.043035291772183,100%,0.8166666666666667,0,0.0,0,0.21915584415584416,0.922077922077922,0.3409090909090909,3.7646103896103895,13.555339026985177
263,TER,49,10,pos_change,m1,3.302878292517901,100%,0.8305084745762712,0,0.0,0,0.27435064935064934,0.9512987012987013,0.3409090909090909,4.017857142857143,16.184103633337717
264,ZION,57,2,pos_change,m1,2.1527876874120486,100%,0.9661016949152542,0,0.0,0,0.9853896103896104,0.41883116883116883,0.3409090909090909,4.553571428571428,61.35444909124335
265,MCHP,51,7,pos_change,m1,2.9181096553970396,100%,0.8793103448275862,0,0.0,0,0.637987012987013,0.8928571428571429,0.3409090909090909,4.933441558441559,21.260513203606997
266,REGN,47,13,pos_change,m1,4.05671582757602,100%,0.7833333333333333,REGN,2168.0,31.28%,0.1038961038961039,0.9902597402597403,0.6948051948051948,3.9772727272727275,14.666587992005608
267,BIO,58,2,pos_change,m1,2.1494011447389854,100%,0.9666666666666667,0,0.0,0,0.9918831168831169,0.4155844155844156,0.3409090909090909,4.563311688311688,62.33263319743059
268,BSX,52,8,pos_change,m1,2.788122196471993,100%,0.8666666666666667,BSX,3471.0,23.92%,0.573051948051948,0.8214285714285714,0.7532467532467533,4.936688311688311,18.122794277067957
269,MS,47,11,pos_change,m1,3.0171054229152263,100%,0.8103448275862069,MS,26956.0,25.13%,0.16883116883116883,0.9123376623376623,0.9415584415584416,4.185064935064935,12.891268625183235
270,COP,59,1,pos_change,m1,2.1991666834224355,100%,0.9833333333333333,COP,8735.0,36.67%,1.0,0.4512987012987013,0.8538961038961039,5.207792207792208,129.7508343219233
271,PRGO,53,7,pos_change,m1,2.7931339985333006,100%,0.8833333333333333,0,0.0,0,0.6883116883116883,0.8246753246753247,0.3409090909090909,4.87987012987013,21.148014560323556
272,MO,53,7,pos_change,m1,1.9735853916043018,100%,0.8833333333333333,MO,9010.0,20.94%,0.6883116883116883,0.2597402597402597,0.8603896103896104,3.7045454545454546,14.942860822146853
273,PPL,52,8,pos_change,m1,1.7220073157504885,100%,0.8666666666666667,0,0.0,0,0.573051948051948,0.08766233766233766,0.3409090909090909,2.323051948051948,11.193047552378177
274,DIS,48,12,pos_change,m1,2.017302754556704,100%,0.8,DIS,56608.0,29.70%,0.14772727272727273,0.29545454545454547,0.9707792207792207,2.300324675324675,8.069211018226818
275,UHS,51,8,pos_change,m1,2.5795215180275344,100%,0.864406779661017,0,0.0,0,0.512987012987013,0.7207792207792207,0.3409090909090909,4.042207792207792,16.444449677425535
276,WFC,51,7,pos_change,m1,2.032702869006068,100%,0.8793103448275862,WFC,83079.0,29.13%,0.637987012987013,0.3116883116883117,0.987012987012987,3.8360389610389607,14.809692331329922
277,EFX,49,11,pos_change,m1,2.112062326460564,100%,0.8166666666666667,0,0.0,0,0.21915584415584416,0.37012987012987014,0.3409090909090909,2.108766233766234,9.408277636051602
278,NLOK,51,8,pos_change,m1,2.9398842658696935,100%,0.864406779661017,0,0.0,0,0.512987012987013,0.8993506493506493,0.3409090909090909,4.577922077922078,18.7417621949193
279,PAYX,48,10,pos_change,m1,2.102549966857006,100%,0.8275862068965517,0,0.0,0,0.2597402597402597,0.36038961038961037,0.3409090909090909,2.201298701298701,10.092239840913628
280,TXT,46,14,pos_change,m1,2.706503522690218,100%,0.7666666666666667,0,0.0,0,0.06655844155844155,0.7792207792207793,0.3409090909090909,2.8782467532467537,8.89279728883929
281,PNW,49,11,pos_change,m1,1.6870295719190866,100%,0.8166666666666667,0,0.0,0,0.21915584415584416,0.07792207792207792,0.3409090909090909,1.2321428571428572,7.514949911275931
282,BA,54,6,pos_change,m1,2.3121413239558133,100%,0.9,BA,87344.0,32.59%,0.7938311688311688,0.5357142857142857,0.9902597402597403,4.978896103896104,20.809271915602327
283,CAG,54,6,pos_change,m1,1.8051256768812667,100%,0.9,0,0.0,0,0.7938311688311688,0.12987012987012986,0.3409090909090909,3.112012987012987,16.246131091931403
284,EXC,51,9,pos_change,m1,1.9167895377801003,100%,0.85,0,0.0,0,0.42694805194805197,0.2077922077922078,0.3409090909090909,2.2451298701298703,10.8618073807539
285,VLO,52,8,pos_change,m1,3.435866777679423,100%,0.8666666666666667,VLO,4945.0,36.28%,0.573051948051948,0.961038961038961,0.7954545454545454,5.397727272727272,22.333134054916254
286,PG,53,7,pos_change,m1,1.461828675435695,100%,0.8833333333333333,PG,3792.0,15.38%,0.6883116883116883,0.006493506493506494,0.7694805194805194,2.853896103896104,11.068131399727402
287,WBA,47,13,pos_change,m1,2.2884135339301066,100%,0.7833333333333333,WBA,8655.0,25.77%,0.1038961038961039,0.5194805194805194,0.8506493506493507,2.7207792207792205,8.273495084208847
288,UDR,51,6,pos_change,m1,2.081017531735038,100%,0.8947368421052632,0,0.0,0,0.7288961038961039,0.34415584415584416,0.3409090909090909,3.5600649350649354,17.68864901974782
289,SEE,50,10,pos_change,m1,2.3156833341293175,100%,0.8333333333333334,0,0.0,0,0.3198051948051948,0.5422077922077922,0.3409090909090909,2.9269480519480524,11.578416670646591
290,FRT,51,9,pos_change,m1,2.115143357347544,100%,0.85,0,0.0,0,0.42694805194805197,0.37662337662337664,0.3409090909090909,2.7516233766233764,11.985812358302748
291,WST,54,6,pos_change,m1,2.0434134198622846,100%,0.9,0,0.0,0,0.7938311688311688,0.32142857142857145,0.3409090909090909,3.686688311688312,18.390720778760567
292,HAL,52,8,pos_change,m1,3.2318917923594173,100%,0.8666666666666667,HAL,29573.0,45.63%,0.573051948051948,0.9383116883116883,0.948051948051948,5.482142857142858,21.00729665033622
293,KIM,56,3,pos_change,m1,1.819758714761941,100%,0.9491525423728814,0,0.0,0,0.9464285714285714,0.1396103896103896,0.3409090909090909,3.599025974025974,33.96882934222292
294,ESS,53,7,pos_change,m1,1.9717378777538357,100%,0.8833333333333333,0,0.0,0,0.6883116883116883,0.25,0.3409090909090909,3.155844155844156,14.928872502993324
295,WELL,56,4,pos_change,m1,1.7821881100560522,100%,0.9333333333333333,0,0.0,0,0.9285714285714286,0.11688311688311688,0.3409090909090909,3.477272727272727,24.950633540784736
296,MCD,56,4,pos_change,m1,1.775764243906514,100%,0.9333333333333333,MCD,2210.0,16.77%,0.9285714285714286,0.11363636363636363,0.7012987012987013,3.8279220779220777,24.8606994146912
297,NKE,55,5,pos_change,m1,2.273597459181691,100%,0.9166666666666666,NKE,9032.0,23.80%,0.8701298701298701,0.512987012987013,0.8636363636363636,5.012987012987013,25.00957205099859
298,AEP,52,8,pos_change,m1,1.6065809405988232,100%,0.8666666666666667,0,0.0,0,0.573051948051948,0.04220779220779221,0.3409090909090909,2.186688311688312,10.442776113892354
299,TAP,51,9,pos_change,m1,1.9064915370269342,100%,0.85,TAP,5013.0,27.92%,0.42694805194805197,0.19480519480519481,0.7987012987012987,2.6639610389610393,10.803452043152625
300,EIX,50,10,pos_change,m1,2.0382097378212336,100%,0.8333333333333334,0,0.0,0,0.3198051948051948,0.31493506493506496,0.3409090909090909,2.2451298701298703,10.191048689106172
301,PEG,55,5,pos_change,m1,1.6828959104716215,100%,0.9166666666666666,0,0.0,0,0.8701298701298701,0.07467532467532467,0.3409090909090909,3.175324675324675,18.511855015187827
302,BEN,51,9,pos_change,m1,2.4125269755161303,100%,0.85,0,0.0,0,0.42694805194805197,0.6103896103896104,0.3409090909090909,3.4529220779220777,13.670986194591402
303,VRTX,48,12,pos_change,m1,3.541803814342494,100%,0.8,0,0.0,0,0.14772727272727273,0.9707792207792207,0.3409090909090909,3.696428571428571,14.167215257369982
304,ADI,45,15,pos_change,m1,2.689048709725858,100%,0.75,0,0.0,0,0.02922077922077922,0.775974025974026,0.3409090909090909,2.756493506493506,8.067146129177575
305,LEG,49,10,pos_change,m1,2.004399583887964,100%,0.8305084745762712,0,0.0,0,0.27435064935064934,0.2824675324675325,0.3409090909090909,2.0113636363636362,9.821557961051024
306,^HSI,51,9,pos_change,m1,1.5174948560569017,100%,0.85,0,0.0,0,0.42694805194805197,0.00974025974025974,0.3409090909090909,1.650974025974026,8.599137517655775
307,^HSCE,52,8,pos_change,m1,1.9100363143466565,100%,0.8666666666666667,0,0.0,0,0.573051948051948,0.2012987012987013,0.3409090909090909,2.663961038961039,12.415236043253271
